2017/12/31, 19:53:49, 67.4366
2017/12/31, 19:53:51, 67.4366
2017/12/31, 19:53:52, 67.4366
2017/12/31, 19:53:54, 67.4366
2017/12/31, 19:53:56, 67.4366
2017/12/31, 19:53:58, 67.4366
2017/12/31, 19:54:00, 67.4366
2017/12/31, 19:54:02, 67.4366
2017/12/31, 19:54:03, 67.4366
2017/12/31, 19:54:05, 67.4366
2017/12/31, 19:54:07, 67.4366
2017/12/31, 19:54:09, 67.4366
2017/12/31, 19:54:11, 67.4366
2017/12/31, 19:54:12, 67.4366
2017/12/31, 19:54:14, 67.4366
2017/12/31, 19:54:16, 67.4366
2017/12/31, 19:54:18, 67.4366
2017/12/31, 19:54:20, 67.4366
2017/12/31, 19:54:22, 67.4366
2017/12/31, 19:54:23, 67.4366
2017/12/31, 19:54:25, 67.4366
2017/12/31, 19:54:27, 67.4366
2017/12/31, 19:54:29, 67.4366
2017/12/31, 19:54:31, 67.4366
2017/12/31, 19:54:33, 67.4366
2017/12/31, 19:54:34, 67.4366
2017/12/31, 19:55:41, 67.4366
2017/12/31, 19:55:45, 67.4366
2017/12/31, 19:55:50, 67.4366
2017/12/31, 19:55:54, 67.4366
2017/12/31, 19:55:58, 67.4366
2017/12/31, 19:56:02, 67.4366
2017/12/31, 19:56:07, 67.4366
2017/12/31, 19:56:11, 67.4366
2017/12/31, 19:56:15, 67.4366
2017/12/31, 19:56:20, 67.4366
2017/12/31, 19:56:24, 67.4366
2017/12/31, 19:56:28, 67.4366
2017/12/31, 19:56:32, 67.4366
2017/12/31, 19:56:37, 67.4366
2017/12/31, 19:56:41, 67.55
2017/12/31, 19:56:45, 68.7866
2017/12/31, 19:56:49, 71.4866
2017/12/31, 19:56:54, 73.4
2017/12/31, 19:56:58, 74.75
2017/12/31, 19:57:03, 75.7616
2017/12/31, 19:57:08, 76.6616
2017/12/31, 19:57:13, 77.225
2017/12/31, 19:57:18, 76.8866
2017/12/31, 19:57:24, 76.325
2017/12/31, 19:57:29, 75.875
2017/12/31, 19:57:34, 75.425
2017/12/31, 19:57:39, 74.975
2017/12/31, 19:57:43, 74.75
2017/12/31, 19:57:47, 74.4116
2017/12/31, 19:57:52, 74.075
2017/12/31, 19:57:56, 73.85
2017/12/31, 19:58:00, 73.625
2017/12/31, 19:58:05, 73.4
2017/12/31, 19:58:09, 73.2866
2017/12/31, 19:58:13, 73.0616
2017/12/31, 19:58:17, 72.8366
2017/12/31, 19:58:22, 72.6116
2017/12/31, 19:58:26, 72.5
2017/12/31, 19:58:30, 72.3866
2017/12/31, 19:58:35, 72.1616
2017/12/31, 19:58:39, 72.05
2017/12/31, 19:58:43, 71.9366
2017/12/31, 19:58:47, 71.7116
2017/12/31, 19:58:52, 71.6
2017/12/31, 19:58:56, 71.6
2017/12/31, 19:59:00, 71.375
2017/12/31, 19:59:04, 71.2616
2017/12/31, 19:59:09, 71.2616
2017/12/31, 19:59:13, 71.15
2017/12/31, 19:59:17, 71.0366
2017/12/31, 19:59:22, 70.925
2017/12/31, 19:59:26, 70.8116
2017/12/31, 19:59:30, 70.7
2017/12/31, 19:59:34, 70.7
2017/12/31, 19:59:39, 70.5866
2017/12/31, 19:59:43, 70.475
2017/12/31, 19:59:47, 70.475
2017/12/31, 19:59:52, 70.3616
2017/12/31, 19:59:56, 70.25
2017/12/31, 20:00:00, 70.25
2017/12/31, 20:00:04, 70.25
2017/12/31, 20:00:09, 70.1366
2017/12/31, 20:00:13, 70.025
2017/12/31, 20:00:17, 70.025
2017/12/31, 20:00:22, 69.9116
2017/12/31, 20:00:26, 69.9116
2017/12/31, 20:00:30, 69.8
2017/12/31, 20:00:34, 69.8
2017/12/31, 20:00:39, 69.6866
2017/12/31, 20:00:43, 69.6866
2017/12/31, 20:00:47, 69.6866
2017/12/31, 20:00:51, 69.575
2017/12/31, 20:00:56, 69.575
2017/12/31, 20:01:00, 69.4616
2017/12/31, 20:01:04, 69.4616
2017/12/31, 20:01:09, 69.4616
2017/12/31, 20:01:13, 69.35
2017/12/31, 20:01:17, 69.35
2017/12/31, 20:01:21, 69.35
2017/12/31, 20:01:26, 69.2366
2017/12/31, 20:01:30, 70.1366
2017/12/31, 20:01:34, 71.7116
2017/12/31, 20:01:39, 72.8366
2017/12/31, 20:01:43, 73.7366
2017/12/31, 20:01:47, 74.4116
2017/12/31, 20:01:51, 74.8616
2017/12/31, 20:01:56, 75.3116
2017/12/31, 20:02:01, 75.875
2017/12/31, 20:02:06, 76.2116
2017/12/31, 20:02:11, 76.55
2017/12/31, 20:02:16, 76.4366
2017/12/31, 20:02:21, 75.875
2017/12/31, 20:02:26, 75.3116
2017/12/31, 20:02:31, 74.975
2017/12/31, 20:02:36, 74.6366
2017/12/31, 20:02:40, 74.3
2017/12/31, 20:02:44, 74.075
2017/12/31, 20:02:49, 73.85
2017/12/31, 20:02:53, 73.5116
2017/12/31, 20:02:57, 73.2866
2017/12/31, 20:03:01, 73.175
2017/12/31, 20:03:06, 72.95
2017/12/31, 20:03:10, 72.725
2017/12/31, 20:03:14, 72.5
2017/12/31, 20:03:19, 72.3866
2017/12/31, 20:03:23, 72.1616
2017/12/31, 20:03:27, 72.05
2017/12/31, 20:03:31, 71.9366
2017/12/31, 20:03:36, 71.825
2017/12/31, 20:03:40, 71.7116
2017/12/31, 20:03:44, 71.6
2017/12/31, 20:03:49, 71.4866
2017/12/31, 20:03:53, 71.375
2017/12/31, 20:03:57, 71.2616
2017/12/31, 20:04:01, 71.15
2017/12/31, 20:04:06, 71.0366
2017/12/31, 20:04:10, 71.0366
2017/12/31, 20:04:14, 70.925
2017/12/31, 20:04:19, 70.8116
2017/12/31, 20:04:23, 70.7
2017/12/31, 20:04:27, 70.7
2017/12/31, 20:04:50, 70.25
2017/12/31, 20:04:51, 70.25
2017/12/31, 20:04:56, 70.3616
2017/12/31, 20:04:57, 70.5866
2017/12/31, 20:05:02, 72.725
2017/12/31, 20:05:03, 73.175
2017/12/31, 20:05:08, 75.0866
2017/12/31, 20:05:09, 75.3116
2017/12/31, 20:05:15, 76.775
2017/12/31, 20:05:15, 76.8866
2017/12/31, 20:05:21, 77.9
2017/12/31, 20:05:22, 78.0116
2017/12/31, 20:05:28, 78.6866
2017/12/31, 20:05:29, 78.8
2017/12/31, 20:05:35, 79.3616
2017/12/31, 20:05:36, 79.475
2017/12/31, 20:05:42, 79.925
2017/12/31, 20:05:42, 80.0366
2017/12/31, 20:05:47, 80.375
2017/12/31, 20:05:48, 80.375
2017/12/31, 20:05:53, 80.6
2017/12/31, 20:05:54, 80.7116
2017/12/31, 20:05:59, 80.9366
2017/12/31, 20:06:00, 80.9366
2017/12/31, 20:06:05, 81.1616
2017/12/31, 20:06:06, 81.1616
2017/12/31, 20:06:11, 81.3866
2017/12/31, 20:06:12, 81.3866
2017/12/31, 20:06:17, 81.05
2017/12/31, 20:06:18, 80.9366
2017/12/31, 20:06:23, 80.375
2017/12/31, 20:06:24, 80.2616
2017/12/31, 20:06:30, 79.5866
2017/12/31, 20:06:31, 79.5866
2017/12/31, 20:06:36, 78.9116
2017/12/31, 20:06:37, 78.9116
2017/12/31, 20:06:43, 78.35
2017/12/31, 20:06:44, 78.35
2017/12/31, 20:06:50, 78.0116
2017/12/31, 20:06:51, 77.9
2017/12/31, 20:06:57, 77.5616
2017/12/31, 20:06:57, 77.45
2017/12/31, 20:07:03, 77.1116
2017/12/31, 20:07:04, 77.0
2017/12/31, 20:07:10, 76.55
2017/12/31, 20:07:11, 76.4366
2017/12/31, 20:07:17, 76.2116
2017/12/31, 20:07:18, 76.1
2017/12/31, 20:07:24, 75.7616
2017/12/31, 20:07:24, 75.7616
2017/12/31, 20:07:30, 75.3116
2017/12/31, 20:07:31, 75.3116
2017/12/31, 20:07:37, 75.0866
2017/12/31, 20:07:38, 75.0866
2017/12/31, 20:07:43, 74.75
2017/12/31, 20:07:44, 74.6366
2017/12/31, 20:07:49, 74.4116
2017/12/31, 20:07:50, 74.4116
2017/12/31, 20:07:55, 74.1866
2017/12/31, 20:07:56, 74.1866
2017/12/31, 20:08:02, 73.85
2017/12/31, 20:08:02, 73.85
2017/12/31, 20:08:08, 73.625
2017/12/31, 20:08:08, 73.5116
2017/12/31, 20:08:13, 73.4
2017/12/31, 20:08:14, 73.2866
2017/12/31, 20:08:19, 73.175
2017/12/31, 20:08:20, 73.175
2017/12/31, 20:08:25, 72.95
2017/12/31, 20:08:26, 72.95
2017/12/31, 20:08:31, 72.8366
2017/12/31, 20:08:32, 72.725
2017/12/31, 20:08:37, 72.6116
2017/12/31, 20:08:38, 72.6116
2017/12/31, 20:08:43, 72.5
2017/12/31, 20:08:44, 72.3866
2017/12/31, 20:08:49, 72.275
2017/12/31, 20:08:50, 72.275
2017/12/31, 20:08:55, 72.1616
2017/12/31, 20:08:56, 72.1616
2017/12/31, 20:09:01, 72.05
2017/12/31, 20:09:02, 72.05
2017/12/31, 20:09:07, 71.9366
2017/12/31, 20:09:08, 71.9366
2017/12/31, 20:09:13, 71.825
2017/12/31, 20:09:13, 71.7116
2017/12/31, 20:09:19, 71.6
2017/12/31, 20:09:19, 71.6
2017/12/31, 20:09:25, 71.6
2017/12/31, 20:09:25, 71.4866
2017/12/31, 20:09:30, 71.375
2017/12/31, 20:09:31, 71.375
2017/12/31, 20:09:36, 71.375
2017/12/31, 20:09:37, 71.2616
2017/12/31, 20:09:42, 71.2616
2017/12/31, 20:09:43, 71.2616
2017/12/31, 20:09:48, 71.15
2017/12/31, 20:09:49, 71.15
2017/12/31, 20:09:54, 71.0366
2017/12/31, 20:09:55, 71.0366
2017/12/31, 20:10:00, 70.925
2017/12/31, 20:10:01, 70.925
2017/12/31, 20:10:06, 70.8116
2017/12/31, 20:10:07, 70.8116
2017/12/31, 20:10:12, 70.8116
2017/12/31, 20:10:13, 70.8116
2017/12/31, 20:10:18, 70.7
2017/12/31, 20:10:19, 70.7
2017/12/31, 20:10:24, 70.5866
2017/12/31, 20:10:25, 70.5866
2017/12/31, 20:10:30, 70.5866
2017/12/31, 20:10:30, 70.5866
2017/12/31, 20:10:36, 70.475
2017/12/31, 20:10:36, 70.475
2017/12/31, 20:10:42, 70.475
2017/12/31, 20:10:42, 70.475
2017/12/31, 20:10:47, 70.3616
2017/12/31, 20:10:48, 70.3616
2017/12/31, 20:10:53, 70.3616
2017/12/31, 20:10:54, 70.3616
2017/12/31, 20:10:59, 70.25
2017/12/31, 20:11:00, 70.25
2017/12/31, 20:11:05, 70.25
2017/12/31, 20:11:06, 70.25
2017/12/31, 20:11:11, 70.1366
2017/12/31, 20:11:12, 70.1366
2017/12/31, 20:11:17, 70.1366
2017/12/31, 20:11:18, 70.1366
2017/12/31, 20:11:23, 70.025
2017/12/31, 20:11:24, 70.025
2017/12/31, 20:11:29, 70.025
2017/12/31, 20:11:30, 70.025
2017/12/31, 20:11:35, 70.025
2017/12/31, 20:11:36, 70.025
2017/12/31, 20:11:41, 69.9116
2017/12/31, 20:11:42, 69.9116
2017/12/31, 20:11:47, 69.9116
2017/12/31, 20:11:48, 69.9116
2017/12/31, 20:11:53, 69.8
2017/12/31, 20:11:53, 69.8
2017/12/31, 20:11:59, 69.8
2017/12/31, 20:11:59, 69.8
2017/12/31, 20:12:04, 69.8
2017/12/31, 20:12:05, 69.8
2017/12/31, 20:12:10, 69.6866
2017/12/31, 20:12:11, 69.6866
2017/12/31, 20:12:16, 69.6866
2017/12/31, 20:12:17, 69.6866
2017/12/31, 20:12:22, 69.6866
2017/12/31, 20:12:23, 69.6866
2017/12/31, 20:12:28, 69.575
2017/12/31, 20:12:29, 69.575
2017/12/31, 20:12:34, 69.575
2017/12/31, 20:12:35, 69.575
2017/12/31, 20:12:40, 69.575
2017/12/31, 20:12:41, 69.575
2017/12/31, 20:12:46, 69.575
2017/12/31, 20:12:47, 69.575
2017/12/31, 20:12:52, 69.4616
2017/12/31, 20:12:53, 69.4616
2017/12/31, 20:12:58, 69.4616
2017/12/31, 20:12:59, 69.4616
2017/12/31, 20:13:04, 69.4616
2017/12/31, 20:13:04, 69.4616
2017/12/31, 20:13:10, 69.4616
2017/12/31, 20:13:10, 69.35
2017/12/31, 20:13:16, 69.35
2017/12/31, 20:13:16, 69.35
2017/12/31, 20:13:21, 69.35
2017/12/31, 20:13:22, 69.35
2017/12/31, 20:13:27, 69.35
2017/12/31, 20:13:28, 69.35
2017/12/31, 20:13:33, 69.35
2017/12/31, 20:13:34, 69.35
2017/12/31, 20:13:39, 69.2366
2017/12/31, 20:13:40, 69.35
2017/12/31, 20:13:45, 69.2366
2017/12/31, 20:13:46, 69.2366
2017/12/31, 20:13:51, 69.2366
2017/12/31, 20:13:52, 69.2366
2017/12/31, 20:13:57, 69.2366
2017/12/31, 20:13:58, 69.2366
2017/12/31, 20:14:03, 69.2366
2017/12/31, 20:14:04, 69.125
2017/12/31, 20:14:09, 69.125
2017/12/31, 20:14:10, 69.125
2017/12/31, 20:14:15, 69.125
2017/12/31, 20:14:16, 69.125
2017/12/31, 20:14:21, 69.125
2017/12/31, 20:14:22, 69.125
2018/01/01, 16:10:43, 66.875
2018/01/01, 16:10:44, 66.875
2018/01/01, 16:10:49, 66.875
2018/01/01, 16:10:50, 66.875
2018/01/01, 16:10:55, 66.875
2018/01/01, 16:10:56, 66.875
2018/01/01, 16:11:01, 66.875
2018/01/01, 16:11:02, 66.875
2018/01/01, 16:11:07, 66.875
2018/01/01, 16:11:08, 66.875
2018/01/01, 16:11:13, 66.875
2018/01/01, 16:11:14, 66.875
2018/01/01, 16:11:19, 66.9866
2018/01/01, 16:11:20, 66.875
2018/01/01, 16:11:25, 66.875
2018/01/01, 16:11:26, 66.9866
2018/01/01, 16:11:31, 66.9866
2018/01/01, 16:11:32, 66.9866
2018/01/01, 16:11:37, 66.9866
2018/01/01, 16:11:38, 66.9866
2018/01/01, 16:11:43, 66.9866
2018/01/01, 16:11:44, 66.9866
2018/01/01, 16:11:49, 66.9866
2018/01/01, 16:11:49, 66.9866
2018/01/01, 16:11:55, 66.9866
2018/01/01, 16:11:55, 66.9866
2018/01/01, 16:12:01, 66.9866
2018/01/01, 16:12:01, 66.9866
2018/01/01, 16:12:06, 66.9866
2018/01/01, 16:12:07, 66.9866
2018/01/01, 16:12:12, 66.9866
2018/01/01, 16:12:13, 66.9866
2018/01/01, 16:12:18, 66.9866
2018/01/01, 16:12:19, 66.9866
2018/01/01, 16:12:24, 66.9866
2018/01/01, 16:12:25, 66.9866
2018/01/01, 16:12:31, 66.9866
2018/01/01, 16:12:32, 66.9866
2018/01/01, 16:12:37, 66.9866
2018/01/01, 16:12:38, 66.9866
2018/01/01, 16:12:43, 66.9866
2018/01/01, 16:12:44, 66.9866
2018/01/01, 16:12:49, 66.9866
2018/01/01, 16:12:50, 66.9866
2018/01/01, 16:12:55, 66.9866
2018/01/01, 16:12:55, 66.9866
2018/01/01, 16:13:01, 66.9866
2018/01/01, 16:13:01, 66.9866
2018/01/01, 16:13:07, 66.9866
2018/01/01, 16:13:07, 66.9866
2018/01/01, 16:13:12, 66.9866
2018/01/01, 16:13:13, 66.9866
2018/01/01, 16:13:18, 66.9866
2018/01/01, 16:13:19, 66.9866
2018/01/01, 16:13:24, 66.9866
2018/01/01, 16:13:25, 66.9866
2018/01/01, 16:13:30, 66.9866
2018/01/01, 16:13:31, 66.9866
2018/01/01, 16:13:36, 66.9866
2018/01/01, 16:13:37, 66.9866
2018/01/01, 16:13:42, 66.9866
2018/01/01, 16:13:43, 66.9866
2018/01/01, 16:13:48, 66.9866
2018/01/01, 16:13:49, 66.9866
2018/01/01, 16:13:54, 66.9866
2018/01/01, 16:13:55, 66.9866
2018/01/01, 16:14:00, 66.9866
2018/01/01, 16:14:01, 66.9866
2018/01/01, 16:14:06, 66.9866
2018/01/01, 16:14:07, 66.9866
2018/01/01, 16:14:12, 66.9866
2018/01/01, 16:14:12, 66.9866
2018/01/01, 16:14:18, 66.9866
2018/01/01, 16:14:18, 66.9866
2018/01/01, 16:14:24, 66.9866
2018/01/01, 16:14:24, 66.9866
2018/01/01, 16:14:29, 66.9866
2018/01/01, 16:14:30, 66.9866
2018/01/01, 16:14:35, 66.9866
2018/01/01, 16:14:36, 66.9866
2018/01/01, 16:14:41, 66.9866
2018/01/01, 16:14:42, 66.9866
2018/01/01, 16:14:47, 66.9866
2018/01/01, 16:14:48, 66.9866
2018/01/01, 16:14:53, 66.9866
2018/01/01, 16:14:54, 66.9866
2018/01/01, 16:14:59, 66.9866
2018/01/01, 16:15:00, 66.9866
2018/01/01, 16:15:05, 66.9866
2018/01/01, 16:15:06, 66.9866
2018/01/01, 16:15:11, 66.9866
2018/01/01, 16:15:12, 66.9866
2018/01/01, 16:15:17, 66.9866
2018/01/01, 16:15:18, 66.9866
2018/01/01, 16:15:23, 66.9866
2018/01/01, 16:15:24, 66.9866
2018/01/01, 16:15:29, 66.9866
2018/01/01, 16:15:29, 66.9866
2018/01/01, 16:15:35, 66.9866
2018/01/01, 16:15:35, 66.9866
2018/01/01, 16:15:41, 66.9866
2018/01/01, 16:15:41, 66.9866
2018/01/01, 16:15:46, 66.9866
2018/01/01, 16:15:47, 66.9866
2018/01/01, 16:15:52, 66.9866
2018/01/01, 16:15:53, 66.9866
2018/01/01, 16:15:58, 66.9866
2018/01/01, 16:15:59, 66.9866
2018/01/01, 16:16:04, 66.9866
2018/01/01, 16:16:05, 66.9866
2018/01/01, 16:16:10, 66.9866
2018/01/01, 16:16:11, 66.9866
2018/01/01, 16:16:16, 66.9866
2018/01/01, 16:16:17, 66.9866
2018/01/01, 16:16:22, 66.9866
2018/01/01, 16:16:23, 66.9866
2018/01/01, 16:16:28, 66.9866
2018/01/01, 16:16:29, 66.9866
2018/01/01, 16:16:34, 66.9866
2018/01/01, 16:16:35, 66.9866
2018/01/01, 16:16:40, 66.9866
2018/01/01, 16:16:41, 66.9866
2018/01/01, 16:16:46, 66.9866
2018/01/01, 16:16:46, 66.9866
2018/01/01, 16:16:52, 66.9866
2018/01/01, 16:16:52, 66.9866
2018/01/01, 16:16:58, 66.9866
2018/01/01, 16:16:58, 66.9866
2018/01/01, 16:17:03, 66.9866
2018/01/01, 16:17:04, 66.9866
2018/01/01, 16:17:09, 66.9866
2018/01/01, 16:17:10, 66.9866
2018/01/01, 16:17:15, 66.9866
2018/01/01, 16:17:16, 66.9866
2018/01/01, 16:17:21, 66.9866
2018/01/01, 16:17:22, 66.9866
2018/01/01, 16:17:27, 66.9866
2018/01/01, 16:17:28, 66.9866
2018/01/01, 16:17:33, 66.9866
2018/01/01, 16:17:34, 66.9866
2018/01/01, 16:17:39, 66.9866
2018/01/01, 16:17:40, 66.9866
2018/01/01, 16:17:45, 66.9866
2018/01/01, 16:17:46, 66.9866
2018/01/01, 16:17:51, 66.9866
2018/01/01, 16:17:52, 66.9866
2018/01/01, 16:17:57, 66.9866
2018/01/01, 16:17:58, 66.9866
2018/01/01, 16:18:03, 66.9866
2018/01/01, 16:18:04, 66.9866
2018/01/01, 16:18:09, 66.9866
2018/01/01, 16:18:09, 66.9866
2018/01/01, 16:18:15, 66.9866
2018/01/01, 16:18:15, 66.9866
2018/01/01, 16:18:20, 66.9866
2018/01/01, 16:18:21, 66.9866
2018/01/01, 16:18:26, 66.9866
2018/01/01, 16:18:27, 66.9866
2018/01/01, 16:18:32, 66.9866
2018/01/01, 16:18:33, 66.9866
2018/01/01, 16:18:38, 66.9866
2018/01/01, 16:18:39, 66.9866
2018/01/01, 16:18:44, 66.9866
2018/01/01, 16:18:45, 66.9866
2018/01/01, 16:18:50, 66.9866
2018/01/01, 16:18:51, 66.9866
2018/01/01, 16:18:56, 66.9866
2018/01/01, 16:18:57, 66.9866
2018/01/01, 16:19:02, 66.9866
2018/01/01, 16:19:03, 66.9866
2018/01/01, 16:19:08, 66.9866
2018/01/01, 16:19:09, 66.9866
2018/01/01, 16:19:14, 66.9866
2018/01/01, 16:19:15, 66.9866
2018/01/01, 16:19:20, 66.9866
2018/01/01, 16:19:21, 66.9866
2018/01/01, 16:19:26, 66.9866
2018/01/01, 16:19:27, 66.9866
2018/01/01, 16:19:32, 66.9866
2018/01/01, 16:19:32, 66.9866
2018/01/01, 16:19:38, 66.9866
2018/01/01, 16:19:38, 66.9866
2018/01/01, 16:19:43, 66.9866
2018/01/01, 16:19:44, 66.9866
2018/01/01, 16:19:49, 66.9866
2018/01/01, 16:19:50, 66.9866
2018/01/01, 16:19:55, 66.9866
2018/01/01, 16:19:56, 66.9866
2018/01/01, 16:20:01, 66.9866
2018/01/01, 16:20:02, 66.9866
2018/01/01, 16:20:07, 66.9866
2018/01/01, 16:20:08, 66.9866
2018/01/01, 16:20:13, 66.9866
2018/01/01, 16:20:14, 66.9866
2018/01/01, 16:20:19, 66.9866
2018/01/01, 16:20:20, 66.9866
2018/01/01, 16:20:25, 66.9866
2018/01/01, 16:20:26, 66.9866
2018/01/01, 16:20:31, 66.9866
2018/01/01, 16:20:32, 66.9866
2018/01/01, 16:20:37, 66.9866
2018/01/01, 16:20:38, 66.9866
2018/01/01, 16:20:43, 66.9866
2018/01/01, 16:20:44, 66.9866
2018/01/01, 16:20:49, 66.9866
2018/01/01, 16:20:49, 66.9866
2018/01/01, 16:20:55, 66.9866
2018/01/01, 16:20:55, 66.9866
2018/01/01, 16:21:01, 66.9866
2018/01/01, 16:21:01, 66.9866
2018/01/01, 16:21:06, 66.9866
2018/01/01, 16:21:07, 66.9866
2018/01/01, 16:21:12, 66.9866
2018/01/01, 16:21:13, 66.9866
2018/01/01, 16:21:18, 66.9866
2018/01/01, 16:21:19, 66.9866
2018/01/01, 16:21:24, 66.9866
2018/01/01, 16:21:25, 66.9866
2018/01/01, 16:21:30, 66.9866
2018/01/01, 16:21:31, 66.9866
2018/01/01, 16:21:36, 66.9866
2018/01/01, 16:21:37, 66.9866
2018/01/01, 16:21:42, 66.9866
2018/01/01, 16:21:43, 66.9866
2018/01/01, 16:21:48, 66.9866
2018/01/01, 16:21:49, 66.9866
2018/01/01, 16:21:54, 66.9866
2018/01/01, 16:21:55, 66.9866
2018/01/01, 16:22:00, 66.9866
2018/01/01, 16:22:01, 66.9866
2018/01/01, 16:22:06, 66.9866
2018/01/01, 16:22:06, 66.9866
2018/01/01, 16:22:12, 66.9866
2018/01/01, 16:22:12, 66.9866
2018/01/01, 16:22:17, 66.9866
2018/01/01, 16:22:18, 66.9866
2018/01/01, 16:22:23, 66.9866
2018/01/01, 16:22:24, 66.9866
2018/01/01, 16:22:29, 66.9866
2018/01/01, 16:22:30, 66.9866
2018/01/01, 16:22:35, 66.9866
2018/01/01, 16:22:36, 66.9866
2018/01/01, 16:22:41, 66.9866
2018/01/01, 16:22:42, 66.9866
2018/01/01, 16:22:47, 66.9866
2018/01/01, 16:22:48, 66.9866
2018/01/01, 16:22:53, 66.9866
2018/01/01, 16:22:54, 66.9866
2018/01/01, 16:22:59, 66.9866
2018/01/01, 16:23:00, 66.9866
2018/01/01, 16:23:05, 66.9866
2018/01/01, 16:23:06, 66.9866
2018/01/01, 16:23:11, 66.9866
2018/01/01, 16:23:12, 66.9866
2018/01/01, 16:23:17, 66.9866
2018/01/01, 16:23:18, 66.9866
2018/01/01, 16:23:23, 66.9866
2018/01/01, 16:23:24, 66.9866
2018/01/01, 16:23:29, 66.9866
2018/01/01, 16:23:29, 66.9866
2018/01/01, 16:23:35, 66.9866
2018/01/01, 16:23:35, 66.9866
2018/01/01, 16:23:40, 66.9866
2018/01/01, 16:23:41, 66.9866
2018/01/01, 16:23:46, 66.9866
2018/01/01, 16:23:47, 66.9866
2018/01/01, 16:23:52, 66.9866
2018/01/01, 16:23:53, 66.9866
2018/01/01, 16:23:58, 66.9866
2018/01/01, 16:23:59, 66.9866
2018/01/01, 16:24:04, 66.9866
2018/01/01, 16:24:05, 66.9866
2018/01/01, 16:24:10, 66.9866
2018/01/01, 16:24:11, 66.9866
2018/01/01, 16:24:16, 66.9866
2018/01/01, 16:24:17, 66.9866
2018/01/01, 16:24:22, 66.9866
2018/01/01, 16:24:23, 66.9866
2018/01/01, 16:24:28, 66.9866
2018/01/01, 16:24:29, 66.9866
2018/01/01, 16:24:34, 66.9866
2018/01/01, 16:24:35, 66.9866
2018/01/01, 16:24:40, 66.9866
2018/01/01, 16:24:41, 66.9866
2018/01/01, 16:24:46, 66.9866
2018/01/01, 16:24:46, 66.9866
2018/01/01, 16:24:52, 66.9866
2018/01/01, 16:24:52, 66.9866
2018/01/01, 16:24:57, 66.9866
2018/01/01, 16:24:58, 66.9866
2018/01/01, 16:25:03, 66.9866
2018/01/01, 16:25:04, 66.9866
2018/01/01, 16:25:09, 66.9866
2018/01/01, 16:25:10, 66.9866
2018/01/01, 16:25:15, 66.9866
2018/01/01, 16:25:16, 66.9866
2018/01/01, 16:25:21, 66.9866
2018/01/01, 16:25:22, 66.9866
2018/01/01, 16:25:27, 66.9866
2018/01/01, 16:25:28, 66.9866
2018/01/01, 16:25:33, 66.9866
2018/01/01, 16:25:34, 66.9866
2018/01/01, 16:25:39, 66.9866
2018/01/01, 16:25:40, 66.9866
2018/01/01, 16:25:45, 66.9866
2018/01/01, 16:25:46, 66.9866
2018/01/01, 16:25:51, 66.9866
2018/01/01, 16:25:52, 66.9866
2018/01/01, 16:25:57, 66.9866
2018/01/01, 16:25:58, 66.9866
2018/01/01, 16:26:03, 66.9866
